"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"10077d26","SJU1 - 31559","5702400","5702400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"10033c8f","IAH2 - 30556","2937600","2937600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"1008252d","RDU - 30177","2332800","2268968","63832","97.2600%","0","0","0.0000%","0","0","0.0000%","63832","4","100.0000%","8","6"
"1007809a","LAX2 - 30668","6134400","6134400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"10061de1","MIA2 - 31246","5961600","5961600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"100c3985","JFK1 - 30557","5184000","5180438","3562","99.9300%","0","0","0.0000%","16","1","0.4500%","3546","3","99.5500%","8","6"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"1009e6c6","LAX1 - 30331","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"1004bbe9","SFO2 - 30555","5875200","5875200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"1001f8a7","PDX - 32813","4665600","4665600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"10012346","DFW2 - 29295","3801600","3801600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"100a54e9","DFW1 - 29290","3974400","3974400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"100354fd","JFK2 - 30561","6048000","6041384","6616","99.8900%","0","0","0.0000%","0","0","0.0000%","6616","16","100.0000%","8","7"
"100736ee","SEA2 - 31242","2764800","2742346","22454","99.1900%","0","0","0.0000%","21602","2","96.2100%","852","4","3.7900%","8","7"
"1000e712","DEN - EEN-BR820-30333","3024000","3022458","1542","99.9500%","0","0","0.0000%","0","0","0.0000%","1542","2","100.0000%","8","7"
"100317d3","SFO1 - 34022","3888000","3888000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"10105ff7","MIA1 - 31492","7689600","7689600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"1004c0ff","ORD7 - 30832","2505600","2505600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"100112ce","ATL1 - 31335","6739200","6643625","95575","98.5800%","0","0","0.0000%","0","0","0.0000%","95575","2","100.0000%","8","7"
"10090323","IAH1 - 30554","3628800","3628800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"10035cb5","IAH3 - 30178","3369600","3369600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"100eed3d","ORD2 - 30567","4838400","4838400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"10083044","ORD5 - 30834","5011200","5011200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"10109078","DTW - 30560","2851200","2849275","1925","99.9300%","0","0","0.0000%","177","1","9.1900%","1748","2","90.8100%","8","7"
"10007c0c","ORD1 - 31387","3283200","3283083","117","100.0000%","0","0","0.0000%","0","0","0.0000%","117","4","100.0000%","8","7"
"100d7b9b","SEA1 - 31232","4406400","4398413","7987","99.8200%","0","0","0.0000%","0","0","0.0000%","7987","3","100.0000%","8","7"
"1000fede","ORD3 - 30566","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
